Run Name (clean name) (1),Tech||Outputs Group Detailed (electricity supply) (1),State,Year,Value,Unit
Low Land,Customer-sited Solar,missouri,2025,0.597,gigawatt
Low Land,Customer-sited Solar,missouri,2030,1.082,gigawatt
Low Land,Customer-sited Solar,missouri,2035,2.628,gigawatt
Low Land,Customer-sited Solar,missouri,2040,3.022,gigawatt
Low Land,Customer-sited Solar,missouri,2045,7.013,gigawatt
Low Land,Customer-sited Solar,missouri,2050,13.426,gigawatt
Low Land,Customer-sited Solar,montana,2021,0.03,gigawatt
Low Land,Customer-sited Solar,montana,2025,0.089,gigawatt
Low Land,Customer-sited Solar,montana,2030,0.156,gigawatt
Low Land,Customer-sited Solar,montana,2035,0.216,gigawatt
Low Land,Customer-sited Solar,montana,2040,0.247,gigawatt
Low Land,Customer-sited Solar,montana,2045,0.273,gigawatt
Low Land,Customer-sited Solar,montana,2050,0.303,gigawatt
Low Land,Customer-sited Solar,nebraska,2021,0.016,gigawatt
Low Land,Customer-sited Solar,nebraska,2025,0.154,gigawatt
Low Land,Customer-sited Solar,nebraska,2030,0.248,gigawatt
Low Land,Customer-sited Solar,nebraska,2035,0.36,gigawatt
Low Land,Customer-sited Solar,nebraska,2040,0.437,gigawatt
Low Land,Customer-sited Solar,nebraska,2045,0.645,gigawatt
Low Land,Customer-sited Solar,nebraska,2050,1.628,gigawatt
Low Land,Customer-sited Solar,nevada,2021,0.636,gigawatt
Low Land,Customer-sited Solar,nevada,2025,1.382,gigawatt
Low Land,Customer-sited Solar,nevada,2030,1.802,gigawatt
Low Land,Customer-sited Solar,nevada,2035,2.708,gigawatt
Low Land,Customer-sited Solar,nevada,2040,3.346,gigawatt
Low Land,Customer-sited Solar,nevada,2045,4.186,gigawatt
Low Land,Customer-sited Solar,nevada,2050,4.886,gigawatt
Low Land,Customer-sited Solar,new hampshire,2021,0.149,gigawatt
Low Land,Customer-sited Solar,new hampshire,2025,0.462,gigawatt
Low Land,Customer-sited Solar,new hampshire,2030,0.578,gigawatt
Low Land,Customer-sited Solar,new hampshire,2035,1.193,gigawatt
Low Land,Customer-sited Solar,new hampshire,2040,1.193,gigawatt
Low Land,Customer-sited Solar,new hampshire,2045,2.15E+00,gigawatt
Low Land,Customer-sited Solar,new hampshire,2050,2.16E+00,gigawatt
Low Land,Customer-sited Solar,new jersey,2021,2.06E+00,gigawatt
Low Land,Customer-sited Solar,new jersey,2025,5.64E+00,gigawatt
Low Land,Customer-sited Solar,new jersey,2030,8.10E+00,gigawatt
Low Land,Customer-sited Solar,new jersey,2035,1.22E+01,gigawatt
Low Land,Customer-sited Solar,new jersey,2040,1.28E+01,gigawatt
Low Land,Customer-sited Solar,new jersey,2045,2.28E+01,gigawatt
Low Land,Customer-sited Solar,new jersey,2050,2.40E+01,gigawatt
Low Land,Customer-sited Solar,new mexico,2021,2.64E-01,gigawatt
Low Land,Customer-sited Solar,new mexico,2025,0.691,gigawatt
Low Land,Customer-sited Solar,new mexico,2030,1.015,gigawatt
Low Land,Customer-sited Solar,new mexico,2035,1.424,gigawatt
Low Land,Customer-sited Solar,new mexico,2040,1.498,gigawatt
Low Land,Customer-sited Solar,new mexico,2045,2.798,gigawatt
Low Land,Customer-sited Solar,new mexico,2050,3.697,gigawatt
Low Land,Customer-sited Solar,new york,2021,2.195,gigawatt
Low Land,Customer-sited Solar,new york,2025,5.092,gigawatt
Low Land,Customer-sited Solar,new york,2030,7.873,gigawatt
Low Land,Customer-sited Solar,new york,2035,20.365,gigawatt
Low Land,Customer-sited Solar,new york,2040,20.794,gigawatt
Low Land,Customer-sited Solar,new york,2045,23.096,gigawatt
Low Land,Customer-sited Solar,new york,2050,23.36,gigawatt
Low Land,Customer-sited Solar,north carolina,2021,0.3,gigawatt
Low Land,Customer-sited Solar,north carolina,2025,1.591,gigawatt
Low Land,Customer-sited Solar,north carolina,2030,3.242,gigawatt
Low Land,Customer-sited Solar,north carolina,2035,6.476,gigawatt
Low Land,Customer-sited Solar,north carolina,2040,9.685,gigawatt
Low Land,Customer-sited Solar,north carolina,2045,12.167,gigawatt
Low Land,Customer-sited Solar,north carolina,2050,13.894,gigawatt
Low Land,Customer-sited Solar,north dakota,2021,0.001,gigawatt
Low Land,Customer-sited Solar,north dakota,2025,0.016,gigawatt
Low Land,Customer-sited Solar,north dakota,2030,0.026,gigawatt
Low Land,Customer-sited Solar,north dakota,2035,0.039,gigawatt
Low Land,Customer-sited Solar,north dakota,2040,0.047,gigawatt
Low Land,Customer-sited Solar,north dakota,2045,0.058,gigawatt
Low Land,Customer-sited Solar,north dakota,2050,0.092,gigawatt
Low Land,Customer-sited Solar,ohio,2021,0.224,gigawatt
Low Land,Customer-sited Solar,ohio,2025,0.904,gigawatt
Low Land,Customer-sited Solar,ohio,2030,1.952,gigawatt
Low Land,Customer-sited Solar,ohio,2035,3.684,gigawatt
Low Land,Customer-sited Solar,ohio,2040,4.737,gigawatt
Low Land,Customer-sited Solar,ohio,2045,5.892,gigawatt
Low Land,Customer-sited Solar,ohio,2050,12.821,gigawatt
Low Land,Customer-sited Solar,oklahoma,2021,0.033,gigawatt
Low Land,Customer-sited Solar,oklahoma,2025,0.168,gigawatt
Low Land,Customer-sited Solar,oklahoma,2030,0.509,gigawatt
Low Land,Customer-sited Solar,oklahoma,2035,0.761,gigawatt
Low Land,Customer-sited Solar,oklahoma,2040,0.938,gigawatt
Low Land,Customer-sited Solar,oklahoma,2045,2.586,gigawatt
Low Land,Customer-sited Solar,oklahoma,2050,2.919,gigawatt
Low Land,Customer-sited Solar,oregon,2021,0.239,gigawatt
Low Land,Customer-sited Solar,oregon,2025,0.611,gigawatt
Low Land,Customer-sited Solar,oregon,2030,1.054,gigawatt
Low Land,Customer-sited Solar,oregon,2035,1.462,gigawatt
Low Land,Customer-sited Solar,oregon,2040,1.636,gigawatt
Low Land,Customer-sited Solar,oregon,2045,1.852,gigawatt
Low Land,Customer-sited Solar,oregon,2050,4.766,gigawatt
Low Land,Customer-sited Solar,pennsylvania,2021,0.543,gigawatt
Low Land,Customer-sited Solar,pennsylvania,2025,2.19,gigawatt
Low Land,Customer-sited Solar,pennsylvania,2030,3.581,gigawatt
Low Land,Customer-sited Solar,pennsylvania,2035,6.365,gigawatt
Low Land,Customer-sited Solar,pennsylvania,2040,7.044,gigawatt
Low Land,Customer-sited Solar,pennsylvania,2045,11.321,gigawatt
Low Land,Customer-sited Solar,pennsylvania,2050,14.747,gigawatt
Low Land,Customer-sited Solar,rhode island,2021,0.272,gigawatt
Low Land,Customer-sited Solar,rhode island,2025,0.664,gigawatt
Low Land,Customer-sited Solar,rhode island,2030,0.771,gigawatt
Low Land,Customer-sited Solar,rhode island,2035,1.316,gigawatt
Low Land,Customer-sited Solar,rhode island,2040,1.316,gigawatt
Low Land,Customer-sited Solar,rhode island,2045,2.425,gigawatt
Low Land,Customer-sited Solar,rhode island,2050,2.426,gigawatt
Low Land,Customer-sited Solar,south carolina,2021,0.302,gigawatt
Low Land,Customer-sited Solar,south carolina,2025,1.211,gigawatt
Low Land,Customer-sited Solar,south carolina,2030,2.366,gigawatt
Low Land,Customer-sited Solar,south carolina,2035,5.263,gigawatt
Low Land,Customer-sited Solar,south carolina,2040,8.174,gigawatt
Low Land,Customer-sited Solar,south carolina,2045,9.437,gigawatt
Low Land,Customer-sited Solar,south carolina,2050,9.677,gigawatt
Low Land,Customer-sited Solar,south dakota,2021,0.001,gigawatt
Low Land,Customer-sited Solar,south dakota,2025,0.012,gigawatt
Low Land,Customer-sited Solar,south dakota,2030,0.02,gigawatt
Low Land,Customer-sited Solar,south dakota,2035,0.028,gigawatt
Low Land,Customer-sited Solar,south dakota,2040,0.035,gigawatt
Low Land,Customer-sited Solar,south dakota,2045,0.043,gigawatt
Low Land,Customer-sited Solar,south dakota,2050,0.052,gigawatt
Low Land,Customer-sited Solar,tennessee,2021,0.054,gigawatt
Low Land,Customer-sited Solar,tennessee,2025,0.203,gigawatt
Low Land,Customer-sited Solar,tennessee,2030,0.449,gigawatt
Low Land,Customer-sited Solar,tennessee,2035,0.8,gigawatt
Low Land,Customer-sited Solar,tennessee,2040,1.094,gigawatt
Low Land,Customer-sited Solar,tennessee,2045,3.597,gigawatt
Low Land,Customer-sited Solar,tennessee,2050,6.927,gigawatt
Low Land,Customer-sited Solar,texas,2021,1.592,gigawatt
Low Land,Customer-sited Solar,texas,2025,5.302,gigawatt
Low Land,Customer-sited Solar,texas,2030,12.117,gigawatt
Low Land,Customer-sited Solar,texas,2035,17.207,gigawatt
Low Land,Customer-sited Solar,texas,2040,19.109,gigawatt
Low Land,Customer-sited Solar,texas,2045,34.99,gigawatt
Low Land,Customer-sited Solar,texas,2050,51.751,gigawatt
Low Land,Customer-sited Solar,utah,2021,0.386,gigawatt
Low Land,Customer-sited Solar,utah,2025,0.974,gigawatt
Low Land,Customer-sited Solar,utah,2030,1.305,gigawatt
Low Land,Customer-sited Solar,utah,2035,2.124,gigawatt
Low Land,Customer-sited Solar,utah,2040,2.536,gigawatt
Low Land,Customer-sited Solar,utah,2045,3.137,gigawatt
Low Land,Customer-sited Solar,utah,2050,3.55,gigawatt
Low Land,Customer-sited Solar,vermont,2021,0.147,gigawatt
Low Land,Customer-sited Solar,vermont,2025,0.369,gigawatt
Low Land,Customer-sited Solar,vermont,2030,0.433,gigawatt
Low Land,Customer-sited Solar,vermont,2035,0.7,gigawatt
Low Land,Customer-sited Solar,vermont,2040,0.7,gigawatt
Low Land,Customer-sited Solar,vermont,2045,1.257,gigawatt
Low Land,Customer-sited Solar,vermont,2050,1.257,gigawatt
Low Land,Customer-sited Solar,virginia,2021,0.21,gigawatt
Low Land,Customer-sited Solar,virginia,2025,0.951,gigawatt
Low Land,Customer-sited Solar,virginia,2030,1.947,gigawatt
Low Land,Customer-sited Solar,virginia,2035,3.181,gigawatt
Low Land,Customer-sited Solar,virginia,2040,4.391,gigawatt
Low Land,Customer-sited Solar,virginia,2045,7.795,gigawatt
Low Land,Customer-sited Solar,virginia,2050,11.362,gigawatt
Low Land,Customer-sited Solar,washington,2021,0.259,gigawatt
Low Land,Customer-sited Solar,washington,2025,0.638,gigawatt
Low Land,Customer-sited Solar,washington,2030,1.09,gigawatt
Low Land,Customer-sited Solar,washington,2035,1.491,gigawatt
Low Land,Customer-sited Solar,washington,2040,1.684,gigawatt
Low Land,Customer-sited Solar,washington,2045,1.849,gigawatt
Low Land,Customer-sited Solar,washington,2050,2.775,gigawatt
Low Land,Customer-sited Solar,west virginia,2021,0.018,gigawatt
Low Land,Customer-sited Solar,west virginia,2025,0.087,gigawatt
Low Land,Customer-sited Solar,west virginia,2030,0.194,gigawatt
Low Land,Customer-sited Solar,west virginia,2035,0.36,gigawatt
Low Land,Customer-sited Solar,west virginia,2040,0.474,gigawatt
Low Land,Customer-sited Solar,west virginia,2045,0.573,gigawatt
Low Land,Customer-sited Solar,west virginia,2050,1.109,gigawatt
Low Land,Customer-sited Solar,wisconsin,2021,0.145,gigawatt
Low Land,Customer-sited Solar,wisconsin,2025,0.677,gigawatt
Low Land,Customer-sited Solar,wisconsin,2030,1.217,gigawatt
Low Land,Customer-sited Solar,wisconsin,2035,2.074,gigawatt
Low Land,Customer-sited Solar,wisconsin,2040,2.236,gigawatt
Low Land,Customer-sited Solar,wisconsin,2045,5.113,gigawatt
Low Land,Customer-sited Solar,wisconsin,2050,8.647,gigawatt
Low Land,Customer-sited Solar,wyoming,2021,0.012,gigawatt
Low Land,Customer-sited Solar,wyoming,2025,0.047,gigawatt
Low Land,Customer-sited Solar,wyoming,2030,0.07,gigawatt
Low Land,Customer-sited Solar,wyoming,2035,0.103,gigawatt
Low Land,Customer-sited Solar,wyoming,2040,0.121,gigawatt
Low Land,Customer-sited Solar,wyoming,2045,0.192,gigawatt
Low Land,Customer-sited Solar,wyoming,2050,0.206,gigawatt
Low Land,Transmission-sited Solar,alabama,2021,0.417,gigawatt
Low Land,Transmission-sited Solar,alabama,2025,0.774,gigawatt
Low Land,Transmission-sited Solar,alabama,2030,7.555,gigawatt
Low Land,Transmission-sited Solar,alabama,2035,14.062,gigawatt
Low Land,Transmission-sited Solar,alabama,2040,16.703,gigawatt
Low Land,Transmission-sited Solar,alabama,2045,19.21,gigawatt
Low Land,Transmission-sited Solar,alabama,2050,22.229,gigawatt
Low Land,Transmission-sited Solar,alaska,2025,0.002,gigawatt
Low Land,Transmission-sited Solar,alaska,2030,0.004,gigawatt
Low Land,Transmission-sited Solar,alaska,2035,0.008,gigawatt
Low Land,Transmission-sited Solar,alaska,2040,0.015,gigawatt
Low Land,Transmission-sited Solar,alaska,2045,0.021,gigawatt
Low Land,Transmission-sited Solar,alaska,2050,0.047,gigawatt
Low Land,Transmission-sited Solar,arizona,2021,2.592,gigawatt
Low Land,Transmission-sited Solar,arizona,2025,2.598,gigawatt
Low Land,Transmission-sited Solar,arizona,2030,7.023,gigawatt
Low Land,Transmission-sited Solar,arizona,2035,26.721,gigawatt
Low Land,Transmission-sited Solar,arizona,2040,27.558,gigawatt
Low Land,Transmission-sited Solar,arizona,2045,31.644,gigawatt
Low Land,Transmission-sited Solar,arizona,2050,36.031,gigawatt
Low Land,Transmission-sited Solar,arkansas,2021,0.105,gigawatt
Low Land,Transmission-sited Solar,arkansas,2025,1.712,gigawatt
Low Land,Transmission-sited Solar,arkansas,2030,3.839,gigawatt
Low Land,Transmission-sited Solar,arkansas,2035,5.967,gigawatt
Low Land,Transmission-sited Solar,arkansas,2040,7.767,gigawatt
Low Land,Transmission-sited Solar,arkansas,2045,9.616,gigawatt
Low Land,Transmission-sited Solar,arkansas,2050,11.744,gigawatt
Low Land,Transmission-sited Solar,california,2021,15.454,gigawatt
Low Land,Transmission-sited Solar,california,2025,17.847,gigawatt
Low Land,Transmission-sited Solar,california,2030,52.909,gigawatt
Low Land,Transmission-sited Solar,california,2035,87.971,gigawatt
Low Land,Transmission-sited Solar,california,2040,88.62,gigawatt
Low Land,Transmission-sited Solar,california,2045,88.475,gigawatt
Low Land,Transmission-sited Solar,california,2050,91.531,gigawatt
Low Land,Transmission-sited Solar,colorado,2021,1.002,gigawatt
Low Land,Transmission-sited Solar,colorado,2025,1.01,gigawatt
Low Land,Transmission-sited Solar,colorado,2030,6.257,gigawatt
Low Land,Transmission-sited Solar,colorado,2035,28.351,gigawatt
Low Land,Transmission-sited Solar,colorado,2040,28.401,gigawatt
Low Land,Transmission-sited Solar,colorado,2045,31.433,gigawatt
Low Land,Transmission-sited Solar,colorado,2050,44.672,gigawatt
Low Land,Transmission-sited Solar,connecticut,2021,0.244,gigawatt
Low Land,Transmission-sited Solar,connecticut,2025,0.26,gigawatt
Low Land,Transmission-sited Solar,connecticut,2030,4.609,gigawatt
Low Land,Transmission-sited Solar,connecticut,2035,8.959,gigawatt
Low Land,Transmission-sited Solar,connecticut,2040,11.734,gigawatt
Low Land,Transmission-sited Solar,connecticut,2045,14.51,gigawatt
Low Land,Transmission-sited Solar,connecticut,2050,14.511,gigawatt
Low Land,Transmission-sited Solar,delaware,2021,0.037,gigawatt
Low Land,Transmission-sited Solar,delaware,2025,0.074,gigawatt
Low Land,Transmission-sited Solar,delaware,2030,0.121,gigawatt
Low Land,Transmission-sited Solar,delaware,2035,0.609,gigawatt
Low Land,Transmission-sited Solar,delaware,2040,0.762,gigawatt
Low Land,Transmission-sited Solar,delaware,2045,0.914,gigawatt
Low Land,Transmission-sited Solar,delaware,2050,1.202,gigawatt
Low Land,Transmission-sited Solar,district of columbia,2021,0.018,gigawatt
Low Land,Transmission-sited Solar,district of columbia,2025,0.018,gigawatt
Low Land,Transmission-sited Solar,district of columbia,2030,0.018,gigawatt
Low Land,Transmission-sited Solar,district of columbia,2035,0.018,gigawatt
Low Land,Transmission-sited Solar,district of columbia,2040,0.018,gigawatt
Low Land,Transmission-sited Solar,district of columbia,2045,0.018,gigawatt
Low Land,Transmission-sited Solar,district of columbia,2050,0.018,gigawatt
Low Land,Transmission-sited Solar,florida,2021,4.732,gigawatt
Low Land,Transmission-sited Solar,florida,2025,18.332,gigawatt
Low Land,Transmission-sited Solar,florida,2030,36.068,gigawatt
Low Land,Transmission-sited Solar,florida,2035,53.771,gigawatt
Low Land,Transmission-sited Solar,florida,2040,58.63,gigawatt
Low Land,Transmission-sited Solar,florida,2045,63.491,gigawatt
Low Land,Transmission-sited Solar,florida,2050,68.413,gigawatt
Low Land,Transmission-sited Solar,georgia,2021,3.099,gigawatt
Low Land,Transmission-sited Solar,georgia,2025,3.142,gigawatt
Low Land,Transmission-sited Solar,georgia,2030,11.285,gigawatt
Low Land,Transmission-sited Solar,georgia,2035,19.078,gigawatt
Low Land,Transmission-sited Solar,georgia,2040,22.07,gigawatt
Low Land,Transmission-sited Solar,georgia,2045,2.51E+01,gigawatt
Low Land,Transmission-sited Solar,georgia,2050,2.87E+01,gigawatt
Low Land,Transmission-sited Solar,hawaii,2021,2.84E-01,gigawatt
Low Land,Transmission-sited Solar,hawaii,2025,1.32E+00,gigawatt
Low Land,Transmission-sited Solar,hawaii,2030,2.62E+00,gigawatt
Low Land,Transmission-sited Solar,hawaii,2035,5.12E+00,gigawatt
Low Land,Transmission-sited Solar,hawaii,2040,5.16E+00,gigawatt
Low Land,Transmission-sited Solar,hawaii,2045,5.28E+00,gigawatt
Low Land,Transmission-sited Solar,hawaii,2050,5.29E+00,gigawatt
Low Land,Transmission-sited Solar,idaho,2021,2.41E-01,gigawatt
Low Land,Transmission-sited Solar,idaho,2025,0.242,gigawatt
Low Land,Transmission-sited Solar,idaho,2030,2.076,gigawatt
Low Land,Transmission-sited Solar,idaho,2035,3.909,gigawatt
Low Land,Transmission-sited Solar,idaho,2040,4.741,gigawatt
Low Land,Transmission-sited Solar,idaho,2045,6.469,gigawatt
Low Land,Transmission-sited Solar,idaho,2050,10.004,gigawatt
Low Land,Transmission-sited Solar,illinois,2021,0.386,gigawatt
Low Land,Transmission-sited Solar,illinois,2025,8.567,gigawatt
Low Land,Transmission-sited Solar,illinois,2030,18.794,gigawatt
Low Land,Transmission-sited Solar,illinois,2035,29.053,gigawatt
Low Land,Transmission-sited Solar,illinois,2040,34.195,gigawatt
Low Land,Transmission-sited Solar,illinois,2045,44.642,gigawatt
Low Land,Transmission-sited Solar,illinois,2050,52.461,gigawatt
Low Land,Transmission-sited Solar,indiana,2021,0.867,gigawatt
Low Land,Transmission-sited Solar,indiana,2025,5.023,gigawatt
Low Land,Transmission-sited Solar,indiana,2030,10.692,gigawatt
Low Land,Transmission-sited Solar,indiana,2035,16.43,gigawatt
Low Land,Transmission-sited Solar,indiana,2040,17.636,gigawatt
Low Land,Transmission-sited Solar,indiana,2045,22.949,gigawatt
Low Land,Transmission-sited Solar,indiana,2050,29.774,gigawatt
Low Land,Transmission-sited Solar,iowa,2021,0.117,gigawatt
Low Land,Transmission-sited Solar,iowa,2025,3.015,gigawatt
Low Land,Transmission-sited Solar,iowa,2030,7.94,gigawatt
Low Land,Transmission-sited Solar,iowa,2035,25.25,gigawatt
Low Land,Transmission-sited Solar,iowa,2040,28.595,gigawatt
Low Land,Transmission-sited Solar,iowa,2045,33.155,gigawatt
Low Land,Transmission-sited Solar,iowa,2050,36.106,gigawatt
Low Land,Transmission-sited Solar,kansas,2021,0.024,gigawatt
Low Land,Transmission-sited Solar,kansas,2025,2.54,gigawatt
Low Land,Transmission-sited Solar,kansas,2030,5.686,gigawatt
Low Land,Transmission-sited Solar,kansas,2035,8.833,gigawatt
Low Land,Transmission-sited Solar,kansas,2040,9.101,gigawatt
Low Land,Transmission-sited Solar,kansas,2045,13.051,gigawatt
Low Land,Transmission-sited Solar,kansas,2050,13.062,gigawatt
Low Land,Transmission-sited Solar,kentucky,2021,0.024,gigawatt
